2025-05-30 05:04:00,41.5,37.6,38.4,40.4,38.87
2025-05-30 05:05:00,41.67,37.8,39.0,40.4,39.43
2025-05-30 05:06:00,41.11,37.4,38.0,39.8,38.38
2025-05-30 05:07:00,61.82,38.2,40.4,55.0,50.02
2025-05-30 05:08:00,46.96,41.2,43.6,46.4,44.28
2025-05-30 05:09:00,47.58,41.0,43.2,45.4,43.68
2025-05-30 05:10:00,50.87,45.8,47.4,49.2,47.83
2025-05-30 05:11:00,55.36,44.8,50.8,53.6,51.15
2025-05-30 05:12:00,52.42,43.8,48.2,50.4,48.25
2025-05-30 05:13:00,49.88,41.2,42.8,48.8,44.83
2025-05-30 05:14:00,51.57,44.0,46.8,49.6,47.26
2025-05-30 05:15:00,46.1,41.8,42.6,44.4,42.99
2025-05-30 05:16:00,47.62,41.2,42.6,45.6,43.29
2025-05-30 05:17:00,52.02,40.6,41.6,42.8,42.45
2025-05-30 05:18:00,43.77,38.6,39.4,40.6,39.65
2025-05-30 05:19:00,51.37,39.2,41.8,43.6,43.11
2025-05-30 05:20:00,47.63,42.4,43.6,45.8,44.21
2025-05-30 05:21:00,54.4,41.4,45.0,51.4,47.26
2025-05-30 05:22:00,57.06,41.2,45.0,49.6,46.92
2025-05-30 05:23:00,53.83,41.4,42.4,45.8,44.77
2025-05-30 05:24:00,46.96,40.4,41.4,45.2,42.57
2025-05-30 05:25:00,44.85,37.6,39.0,42.6,40.35
2025-05-30 05:26:00,41.8,37.0,37.4,37.8,37.59
2025-05-30 05:27:00,41.14,37.4,38.4,39.2,38.52
2025-05-30 05:28:00,41.81,37.6,38.8,40.8,39.31
2025-05-30 05:29:00,53.14,37.6,40.2,44.0,42.98
2025-05-30 05:30:00,45.25,41.2,42.0,43.6,42.37
2025-05-30 05:31:00,47.73,43.0,44.2,46.4,44.78
2025-05-30 05:32:00,51.39,42.0,43.8,47.0,44.93
2025-05-30 05:33:00,61.83,38.4,39.6,44.0,46.66
2025-05-30 05:34:00,42.81,38.4,39.6,41.0,39.88
2025-05-30 05:35:00,43.68,39.0,39.6,41.2,40.07
2025-05-30 05:36:00,45.61,39.4,40.2,42.8,41.07
2025-05-30 05:37:00,42.46,37.6,38.2,40.0,38.77
2025-05-30 05:38:00,42.12,37.8,38.4,39.0,38.64
2025-05-30 05:39:00,45.41,38.4,39.6,41.2,40.06
2025-05-30 05:40:00,41.22,37.2,38.0,40.6,38.63
2025-05-30 05:41:00,42.5,37.2,37.8,39.0,38.21
2025-05-30 05:42:00,40.31,38.0,38.6,39.4,38.8
2025-05-30 05:43:00,40.87,38.4,39.0,39.6,39.16
2025-05-30 05:44:00,42.02,38.6,39.4,39.8,39.49
2025-05-30 05:45:00,44.23,38.6,39.2,40.0,39.51
2025-05-30 05:46:00,43.41,38.8,39.2,40.2,39.61
2025-05-30 05:47:00,41.48,38.8,39.4,40.2,39.53
2025-05-30 05:48:00,59.66,38.4,39.4,44.2,45.01
2025-05-30 05:49:00,43.39,39.6,40.4,41.8,40.72
2025-05-30 05:50:00,43.01,39.6,41.0,42.0,41.19
2025-05-30 05:51:00,46.63,39.6,41.2,43.2,41.65
2025-05-30 05:52:00,50.97,40.4,41.6,46.8,43.62
2025-05-30 05:53:00,41.6,39.2,40.0,41.2,40.27
2025-05-30 05:54:00,46.52,38.6,40.6,44.4,41.58
2025-05-30 05:55:00,45.44,38.4,39.4,41.4,39.96
2025-05-30 05:56:00,50.71,39.8,41.8,43.6,43.04
2025-05-30 05:57:00,41.91,38.6,39.2,40.6,39.58
2025-05-30 05:58:00,40.17,38.6,39.0,39.8,39.15
2025-05-30 05:59:00,42.48,38.6,39.2,40.4,39.47
2025-05-30 06:00:00,41.2,38.6,39.2,40.4,39.58
2025-05-30 06:01:00,42.25,38.8,39.4,40.4,39.7
2025-05-30 06:02:00,45.83,39.4,40.0,40.8,40.32
2025-05-30 06:03:00,49.35,38.8,39.2,43.8,41.42
2025-05-30 06:04:00,53.07,39.6,40.6,43.2,42.17
2025-05-30 06:05:00,46.13,39.0,39.6,40.6,40.15
2025-05-30 06:06:00,44.87,39.2,40.2,42.4,40.78
2025-05-30 06:07:00,53.97,41.0,42.0,44.8,43.67
2025-05-30 06:08:00,46.99,39.8,40.6,42.0,41.13
2025-05-30 06:09:00,42.9,39.4,40.6,41.6,40.71
2025-05-30 06:10:00,42.79,39.6,40.0,41.0,40.33
2025-05-30 06:11:00,43.37,39.8,40.4,41.4,40.67
2025-05-30 06:12:00,42.39,39.0,39.8,40.4,39.87
2025-05-30 06:13:00,41.69,38.6,39.4,40.2,39.55
2025-05-30 06:14:00,42.54,39.4,40.0,41.6,40.46
2025-05-30 06:15:00,41.21,38.6,39.2,39.8,39.31
2025-05-30 06:16:00,47.5,38.8,40.6,44.2,41.6
2025-05-30 06:17:00,63.84,38.8,39.8,46.6,47.85
2025-05-30 06:18:00,40.17,38.6,39.0,39.4,39.11
2025-05-30 06:19:00,58.7,39.4,39.8,47.2,45.02
2025-05-30 06:20:00,60.7,38.8,40.8,48.2,46.29
2025-05-30 06:21:00,59.04,39.0,40.6,47.4,45.49
2025-05-30 06:22:00,49.9,39.4,42.0,47.2,43.98
2025-05-30 06:23:00,50.33,38.0,39.6,43.8,41.54
2025-05-30 06:24:00,51.73,37.2,40.8,46.2,42.79
2025-05-30 06:25:00,48.23,38.8,41.8,45.6,42.97
2025-05-30 06:26:00,44.95,38.6,39.4,41.6,40.12
2025-05-30 06:27:00,55.36,39.4,40.8,47.8,44.31
2025-05-30 06:28:00,61.15,44.4,49.2,55.8,52.19
2025-05-30 06:29:00,59.44,39.8,47.4,55.8,51.38
2025-05-30 06:30:00,55.15,40.4,42.8,48.6,45.47
2025-05-30 06:31:00,56.15,38.4,41.2,47.0,44.18
2025-05-30 06:32:00,54.17,38.6,41.2,49.8,45.64
2025-05-30 06:33:00,52.22,40.4,41.2,44.0,42.91
2025-05-30 06:34:00,47.5,40.6,43.0,45.0,43.44
2025-05-30 06:35:00,54.58,44.2,45.6,47.8,46.82
2025-05-30 06:36:00,55.63,42.4,46.2,52.4,48.65
2025-05-30 06:37:00,61.48,41.6,45.4,56.0,50.95
2025-05-30 06:38:00,60.56,42.4,46.6,54.2,50.59
2025-05-30 06:39:00,60.08,42.4,46.2,55.6,51.21
2025-05-30 06:40:00,62.07,44.2,48.2,57.0,52.65
2025-05-30 06:41:00,54.25,41.4,43.4,47.2,45.57
2025-05-30 06:42:00,63.19,43.0,46.0,57.8,52.24
2025-05-30 06:43:00,54.21,43.6,46.6,50.2,47.37
2025-05-30 06:44:00,62.55,43.4,50.2,57.4,53.37
2025-05-30 06:45:00,63.08,46.4,51.2,56.4,53.52
2025-05-30 06:46:00,62.84,46.6,51.2,58.2,54.04
2025-05-30 06:47:00,62.59,48.0,52.0,57.6,54.08
2025-05-30 06:48:00,59.82,45.2,48.4,54.4,50.52
2025-05-30 06:49:00,67.24,45.0,50.2,59.4,55.32
2025-05-30 06:50:00,60.82,44.2,46.8,53.0,48.84
2025-05-30 06:51:00,61.02,44.6,49.8,56.2,52.3
2025-05-30 06:52:00,61.73,45.6,49.2,52.8,50.78
2025-05-30 06:53:00,62.62,44.6,48.0,56.0,52.16
2025-05-30 06:54:00,63.0,44.2,48.4,56.6,52.72
2025-05-30 06:55:00,58.09,44.0,48.4,55.2,51.26
2025-05-30 06:56:00,58.77,42.6,45.6,51.6,48.63
2025-05-30 06:57:00,67.06,46.2,49.8,56.0,53.87
2025-05-30 06:58:00,71.75,44.8,49.0,56.0,56.05
2025-05-30 06:59:00,62.6,46.0,47.4,54.4,51.07
2025-05-30 07:00:00,62.99,46.0,48.2,57.0,52.88
2025-06-11 11:12:55,094 - sigicom_noise_uploader - INFO - Connecting to ftp.eagle.io with frog-moon-voice
2025-06-11 11:12:56,970 - sigicom_noise_uploader - INFO - 226 Transfer complete for STOR device_data.csv
2025-06-11 11:12:56,974 - sigicom_noise_uploader - DEBUG - Requesting search url: https://sigicom.infralogin.com/api/v1/sensor/116946/search
2025-06-11 11:12:56,974 - sigicom_noise_uploader - DEBUG - {'datetime_from': '2025-05-30 07:00', 'datetime_to': '2025-05-30 12:00', 'data_types': {'transient': False, 'interval': True}, 'aggregator': 1, 'timezone': 'America/New_York'}
2025-06-11 11:12:57,434 - sigicom_noise_uploader - INFO - Requesting data from url: https://sigicom.infralogin.com/api/v1/sensor/116946/search/4da87b7d-73de-4794-95e8-101a0596596a/data
2025-06-11 11:12:57,738 - sigicom_noise_uploader - DEBUG - datetime,LAS,L90,L50,L10,LAeq
2025-05-30 07:01:00,61.56,46.4,49.4,56.0,52.18
2025-05-30 07:02:00,67.3,46.8,50.4,62.4,57.71
2025-05-30 07:03:00,60.41,42.4,47.6,55.4,50.51
2025-05-30 07:04:00,51.4,42.4,43.0,43.8,43.75
2025-05-30 07:05:00,44.19,41.8,42.4,43.4,42.66
2025-05-30 07:06:00,58.28,42.0,43.2,50.8,47.23
2025-05-30 07:07:00,61.51,41.8,43.8,48.8,48.73
2025-05-30 07:08:00,61.02,41.8,42.6,48.2,47.22
2025-05-30 07:09:00,58.01,42.4,44.4,49.6,47.69
2025-05-30 07:10:00,60.03,43.0,44.8,50.2,48.06
2025-05-30 07:11:00,50.99,42.6,43.4,46.6,44.62
2025-05-30 07:12:00,51.79,43.0,44.4,47.0,45.28
2025-05-30 07:13:00,56.42,43.6,46.2,52.2,48.78
2025-05-30 07:14:00,56.01,45.8,49.8,53.4,50.6
2025-05-30 07:15:00,59.63,47.0,51.2,56.8,53.38
2025-05-30 07:16:00,57.0,46.0,48.6,53.4,50.18
2025-05-30 07:17:00,58.82,46.0,50.6,55.4,52.27
2025-05-30 07:18:00,73.18,49.6,55.6,64.4,61.08
2025-05-30 07:19:00,76.71,47.2,51.8,66.2,62.49
2025-05-30 07:20:00,53.27,45.2,47.4,50.2,48.07
2025-05-30 07:21:00,58.36,45.4,47.6,52.0,49.68
2025-05-30 07:22:00,57.76,43.8,47.0,53.2,49.65
2025-05-30 07:23:00,61.89,46.6,50.8,58.0,53.85
2025-05-30 07:24:00,60.15,46.6,50.4,55.6,52.32
2025-05-30 07:25:00,57.27,46.0,49.2,54.4,51.19
2025-05-30 07:26:00,53.27,46.2,47.8,50.8,48.75
2025-05-30 07:27:00,61.65,46.0,50.6,56.6,53.1
2025-05-30 07:28:00,60.63,48.8,53.0,56.6,53.98
2025-05-30 07:29:00,62.26,49.0,55.4,58.8,56.0
2025-05-30 07:30:00,59.64,49.4,53.0,56.4,53.88
2025-05-30 07:31:00,58.91,45.0,47.4,52.0,49.09
2025-05-30 07:32:00,59.88,46.4,47.4,56.6,51.45
2025-05-30 07:33:00,58.36,47.0,49.4,53.4,50.88
2025-05-30 07:34:00,52.2,46.0,47.4,50.2,48.08
2025-05-30 07:35:00,56.78,43.8,48.4,53.2,49.84
2025-05-30 07:36:00,59.23,44.8,50.0,55.6,52.14
2025-05-30 07:37:00,59.22,46.2,49.2,53.8,50.29
2025-05-30 07:38:00,52.7,45.8,47.8,49.4,48.08
2025-05-30 07:39:00,57.22,47.2,49.0,53.0,50.48
2025-05-30 07:40:00,56.4,47.0,48.2,51.8,49.6
2025-05-30 07:41:00,60.59,48.0,49.6,53.8,51.37
2025-05-30 07:42:00,61.03,46.6,50.2,56.2,52.66
2025-05-30 07:43:00,59.04,46.8,51.2,56.0,52.98
2025-05-30 07:44:00,62.0,48.2,52.0,56.2,53.42
2025-05-30 07:45:00,54.83,46.6,47.6,50.8,48.63
2025-05-30 07:46:00,56.77,48.0,49.2,52.2,50.34
2025-05-30 07:47:00,60.18,46.6,47.8,53.2,50.93
2025-05-30 07:48:00,55.26,45.6,47.0,48.2,47.31
2025-05-30 07:49:00,59.94,47.0,48.2,51.2,49.9
2025-05-30 07:50:00,62.8,46.6,48.0,53.0,50.45
2025-05-30 07:51:00,59.68,47.4,49.0,56.0,51.95
2025-05-30 07:52:00,53.77,44.2,45.6,48.8,46.66
2025-05-30 07:53:00,66.5,49.4,56.0,61.2,57.82
2025-05-30 07:54:00,64.98,51.4,55.0,59.2,56.49
2025-05-30 07:55:00,56.24,50.4,52.2,54.4,52.7
2025-05-30 07:56:00,60.77,51.8,54.8,57.4,55.26
2025-05-30 07:57:00,65.47,49.2,52.8,58.0,54.9
2025-05-30 07:58:00,64.02,48.0,50.4,54.6,52.67
2025-05-30 07:59:00,59.2,48.2,50.8,55.4,52.5
2025-05-30 08:00:00,59.12,47.2,49.8,56.6,52.51
2025-05-30 08:01:00,60.44,49.4,53.2,57.0,54.3
2025-05-30 08:02:00,57.37,48.0,51.8,55.0,52.49
2025-05-30 08:03:00,57.97,47.0,49.4,53.4,50.76
2025-05-30 08:04:00,61.5,47.6,51.6,58.6,54.23
2025-05-30 08:05:00,64.06,52.0,55.6,60.6,57.07
2025-05-30 08:06:00,60.06,49.4,53.2,58.0,54.5
2025-05-30 08:07:00,56.71,47.4,51.6,55.0,52.44
2025-05-30 08:08:00,61.64,49.0,54.4,59.0,55.61
2025-05-30 08:09:00,58.61,49.8,53.4,56.4,54.0
2025-05-30 08:10:00,61.14,55.0,56.8,58.8,57.2
2025-05-30 08:11:00,62.24,49.2,54.8,59.6,56.17
2025-05-30 08:12:00,58.54,49.4,51.6,54.8,52.48
2025-05-30 08:13:00,60.4,49.6,53.6,57.6,54.7
2025-05-30 08:14:00,64.28,52.8,57.4,60.8,58.09
2025-05-30 08:15:00,65.63,55.4,58.0,62.0,59.35
2025-05-30 08:16:00,60.4,50.2,52.4,55.4,53.04
2025-05-30 08:17:00,60.96,52.2,54.8,58.6,55.87
2025-05-30 08:18:00,61.99,52.8,55.6,58.6,56.39
2025-05-30 08:19:00,58.6,49.2,51.6,54.6,52.62
2025-05-30 08:20:00,59.0,47.8,51.8,56.0,52.87
2025-05-30 08:21:00,57.31,48.2,51.2,54.2,51.86
2025-05-30 08:22:00,59.66,47.4,50.4,54.8,51.95
2025-05-30 08:23:00,59.45,47.8,50.2,55.4,52.1
2025-05-30 08:24:00,53.23,45.0,46.2,49.4,47.12
2025-05-30 08:25:00,54.34,45.4,47.0,51.2,48.31
2025-05-30 08:26:00,57.28,46.2,47.4,51.0,49.13
2025-05-30 08:27:00,62.18,49.6,52.0,56.2,53.88
2025-05-30 08:28:00,57.1,49.4,51.4,54.4,52.22
2025-05-30 08:29:00,57.54,48.4,51.6,55.2,52.3
2025-05-30 08:30:00,56.8,46.2,49.8,53.6,50.65
2025-05-30 08:31:00,60.42,46.8,49.4,54.4,51.48
2025-05-30 08:32:00,63.97,50.2,53.8,58.6,55.72
2025-05-30 08:33:00,62.3,48.6,51.0,54.8,52.68
2025-05-30 08:34:00,55.92,49.0,51.0,53.0,51.42
2025-05-30 08:35:00,57.46,48.4,50.4,53.8,51.4
2025-05-30 08:36:00,56.93,47.8,51.0,55.4,52.23
2025-05-30 08:37:00,64.39,47.2,48.8,53.8,52.33
2025-05-30 08:38:00,54.38,47.8,48.8,51.0,49.65
2025-05-30 08:39:00,56.44,48.2,49.6,52.2,50.39
2025-05-30 08:40:00,53.88,48.0,48.8,50.2,49.27
2025-05-30 08:41:00,56.75,46.8,48.2,51.8,49.7
2025-05-30 08:42:00,54.98,44.2,47.2,49.8,47.52
2025-05-30 08:43:00,59.47,44.8,49.4,52.4,50.42
2025-05-30 08:44:00,58.17,46.6,48.4,52.6,49.92
2025-05-30 08:45:00,56.5,45.6,48.2,52.4,49.57
2025-05-30 08:46:00,62.0,47.0,49.0,56.8,52.59
2025-05-30 08:47:00,54.42,46.2,47.8,50.4,48.7
2025-05-30 08:48:00,64.34,46.0,48.0,53.0,51.61
2025-05-30 08:49:00,56.95,45.4,48.4,52.0,49.41
2025-05-30 08:50:00,56.53,46.0,47.8,51.8,49.22
2025-05-30 08:51:00,55.42,46.4,49.4,52.6,50.15
2025-05-30 08:52:00,58.26,49.0,51.6,55.8,52.99
2025-05-30 08:53:00,59.14,48.4,52.0,56.2,53.06
2025-05-30 08:54:00,54.06,47.6,49.4,52.2,50.02
2025-05-30 08:55:00,55.62,48.6,51.6,54.4,52.27
2025-05-30 08:56:00,60.3,49.6,52.0,55.8,53.44
2025-05-30 08:57:00,60.85,50.0,53.8,56.8,54.48
2025-05-30 08:58:00,64.73,52.0,55.0,58.6,56.57
2025-05-30 08:59:00,70.08,47.2,53.2,60.0,57.66
2025-05-30 09:00:00,56.3,48.4,51.0,53.6,51.54
2025-05-30 09:01:00,58.7,45.0,47.2,50.6,48.54
2025-05-30 09:02:00,56.41,44.0,48.4,53.0,49.77
2025-05-30 09:03:00,60.89,45.6,50.6,54.2,51.56
2025-05-30 09:04:00,61.2,48.8,52.0,56.6,53.73
2025-05-30 09:05:00,56.85,48.4,51.2,55.0,52.19
2025-05-30 09:06:00,65.68,47.0,50.2,54.2,52.77
2025-05-30 09:07:00,59.52,51.2,53.8,56.4,54.42
2025-05-30 09:08:00,56.56,48.6,51.0,53.6,51.47
2025-05-30 09:09:00,57.19,46.6,49.6,52.2,50.31
2025-05-30 09:10:00,58.3,52.2,53.4,55.2,53.99
2025-05-30 09:11:00,57.43,48.6,51.2,55.0,52.27
2025-05-30 09:12:00,59.92,48.4,50.4,56.2,52.59
2025-05-30 09:13:00,60.76,51.2,53.4,56.8,54.45
2025-05-30 09:14:00,66.71,50.8,53.2,61.4,57.06
2025-05-30 09:15:00,62.75,50.4,54.0,57.0,54.53
2025-05-30 09:16:00,59.44,49.6,53.0,57.0,54.06
2025-05-30 09:17:00,60.84,48.2,51.4,55.4,52.79
2025-05-30 09:18:00,58.32,51.6,54.0,56.2,54.4
2025-05-30 09:19:00,57.7,47.6,50.6,53.4,51.45
2025-05-30 09:20:00,64.28,48.6,53.0,56.6,54.2
2025-05-30 09:21:00,56.6,45.6,47.4,52.4,49.3
2025-05-30 09:22:00,70.95,46.0,50.0,63.0,58.41
2025-05-30 09:23:00,64.45,46.4,49.0,57.8,53.5
2025-05-30 09:24:00,55.8,46.2,49.4,52.8,50.3
2025-05-30 09:25:00,66.39,49.0,53.6,57.6,55.49
2025-05-30 09:26:00,62.0,50.6,53.4,58.2,55.18
2025-05-30 09:27:00,78.14,53.0,61.6,72.6,67.89
2025-05-30 09:28:00,73.37,54.4,58.0,66.4,62.39
2025-05-30 09:29:00,88.88,55.6,68.2,85.4,79.65
2025-05-30 09:30:00,83.81,57.0,63.8,79.2,73.39
2025-05-30 09:31:00,75.86,54.2,57.6,69.0,64.73
2025-05-30 09:40:00,98.08,53.6,59.2,79.6,80.25
2025-05-30 10:00:00,95.83,51.8,56.2,66.4,68.18
2025-05-30 10:20:00,91.4,51.8,56.4,72.2,69.88
2025-05-30 10:40:00,84.01,52.6,56.6,67.8,64.77
2025-05-30 11:00:00,97.48,53.4,60.6,72.0,70.28
2025-05-30 11:20:00,75.77,53.0,55.4,60.0,57.88
2025-05-30 11:40:00,96.07,53.8,57.8,70.0,74.07
2025-05-30 12:00:00,78.97,52.0,53.8,61.8,58.73
2025-06-11 11:12:57,739 - sigicom_noise_uploader - INFO - Connecting to ftp.eagle.io with frog-moon-voice
2025-06-11 11:12:59,599 - sigicom_noise_uploader - INFO - 226 Transfer complete for STOR device_data.csv
2025-06-11 11:12:59,603 - sigicom_noise_uploader - DEBUG - Requesting search url: https://sigicom.infralogin.com/api/v1/sensor/116946/search
2025-06-11 11:12:59,603 - sigicom_noise_uploader - DEBUG - {'datetime_from': '2025-05-30 12:00', 'datetime_to': '2025-05-30 17:00', 'data_types': {'transient': False, 'interval': True}, 'aggregator': 1, 'timezone': 'America/New_York'}
2025-06-11 11:13:00,095 - sigicom_noise_uploader - INFO - Requesting data from url: https://sigicom.infralogin.com/api/v1/sensor/116946/search/b7faecfa-a374-4400-b782-9b5320daf845/data
2025-06-11 11:13:00,399 - sigicom_noise_uploader - DEBUG - datetime,LAS,L90,L50,L10,LAeq
2025-05-30 12:20:00,91.73,51.2,55.6,66.0,66.95
2025-05-30 12:40:00,93.29,46.2,66.4,76.8,74.53
2025-05-30 13:00:00,81.31,66.6,74.0,77.8,74.9
2025-05-30 13:20:00,93.06,63.8,71.0,80.0,75.38
2025-05-30 13:40:00,106.42,52.8,57.6,73.6,83.04
2025-05-30 14:00:00,95.34,54.4,58.0,66.8,69.11
2025-05-30 14:20:00,77.48,54.0,56.0,63.0,60.67
2025-05-30 14:40:00,75.32,54.4,57.2,65.2,61.69
2025-05-30 15:00:00,77.59,53.8,56.8,64.2,61.45
2025-05-30 15:20:00,77.47,53.8,57.2,64.6,61.39
2025-05-30 15:40:00,77.81,56.0,58.8,65.8,63.19
2025-05-30 16:00:00,71.65,56.0,58.4,64.0,61.04
2025-05-30 16:20:00,82.12,54.8,57.6,65.0,62.78
2025-05-30 16:40:00,73.39,56.0,57.8,63.4,60.95
2025-05-30 17:00:00,76.86,54.6,57.0,66.0,62.28
2025-06-11 11:13:00,399 - sigicom_noise_uploader - INFO - Connecting to ftp.eagle.io with frog-moon-voice
2025-06-11 11:13:02,256 - sigicom_noise_uploader - INFO - 226 Transfer complete for STOR device_data.csv
2025-06-11 11:13:02,260 - sigicom_noise_uploader - DEBUG - Requesting search url: https://sigicom.infralogin.com/api/v1/sensor/116946/search
2025-06-11 11:13:02,260 - sigicom_noise_uploader - DEBUG - {'datetime_from': '2025-05-30 17:00', 'datetime_to': '2025-05-30 22:00', 'data_types': {'transient': False, 'interval': True}, 'aggregator': 1, 'timezone': 'America/New_York'}
2025-06-11 11:13:02,725 - sigicom_noise_uploader - INFO - Requesting data from url: https://sigicom.infralogin.com/api/v1/sensor/116946/search/3c027fe1-4f30-4160-b46a-7df74c1bd391/data
2025-06-11 11:13:03,021 - sigicom_noise_uploader - DEBUG - datetime,LAS,L90,L50,L10,LAeq
2025-05-30 17:20:00,74.83,54.2,57.0,63.2,61.13
2025-05-30 17:40:00,76.13,55.6,57.8,64.2,61.5
2025-05-30 18:00:00,73.77,56.0,58.2,65.8,62.33
2025-05-30 18:20:00,81.9,56.0,58.8,65.8,62.57
2025-05-30 18:40:00,75.72,55.2,57.8,65.6,62.16
2025-05-30 19:00:00,77.64,55.2,58.6,66.8,63.26
2025-05-30 19:20:00,75.32,55.0,58.0,64.8,61.9
2025-05-30 19:40:00,78.51,56.0,59.6,67.8,63.78
2025-05-30 20:00:00,73.81,55.2,58.0,64.0,61.04
2025-05-30 20:20:00,78.11,56.8,59.2,65.0,62.15
2025-05-30 20:40:00,83.63,57.2,60.8,67.8,65.67
2025-05-30 21:00:00,78.2,55.4,59.2,66.4,63.14
2025-05-30 21:20:00,78.63,56.2,59.4,65.8,63.24
2025-05-30 21:40:00,75.41,55.4,58.2,64.4,61.41
2025-05-30 22:00:00,73.93,52.8,55.0,63.4,59.92
2025-06-11 11:13:03,021 - sigicom_noise_uploader - INFO - Connecting to ftp.eagle.io with frog-moon-voice
2025-06-11 11:13:04,866 - sigicom_noise_uploader - INFO - 226 Transfer complete for STOR device_data.csv
2025-06-11 11:13:04,870 - sigicom_noise_uploader - DEBUG - Requesting search url: https://sigicom.infralogin.com/api/v1/sensor/116946/search
2025-06-11 11:13:04,870 - sigicom_noise_uploader - DEBUG - {'datetime_from': '2025-05-30 22:00', 'datetime_to': '2025-05-31 03:00', 'data_types': {'transient': False, 'interval': True}, 'aggregator': 1, 'timezone': 'America/New_York'}
2025-06-11 11:13:05,330 - sigicom_noise_uploader - INFO - Requesting data from url: https://sigicom.infralogin.com/api/v1/sensor/116946/search/ec5f1aba-05fa-4d5f-8649-b0ab54c256a2/data
2025-06-11 11:13:05,630 - sigicom_noise_uploader - DEBUG - datetime,LAS,L90,L50,L10,LAeq
2025-05-30 22:20:00,72.55,52.6,55.6,62.8,59.63
2025-05-30 22:40:00,84.38,51.8,53.6,60.6,62.43
2025-05-30 23:00:00,78.67,52.0,53.8,61.0,58.47
2025-05-30 23:20:00,67.2,51.4,53.4,57.6,55.51
2025-05-30 23:40:00,73.82,51.6,53.0,57.8,56.02
2025-05-31 00:00:00,67.58,51.6,54.0,58.8,56.27
2025-05-31 00:20:00,72.05,51.4,53.2,57.8,55.47
2025-05-31 00:40:00,77.41,51.2,54.0,60.8,58.86
2025-05-31 01:00:00,79.88,50.2,51.6,57.0,56.13
2025-05-31 01:20:00,80.83,52.0,54.8,59.2,58.58
2025-05-31 01:40:00,77.47,57.2,60.2,65.0,65.82
2025-05-31 02:00:00,69.84,58.2,60.8,64.4,61.95
2025-05-31 02:20:00,66.58,53.4,55.8,61.8,58.47
2025-05-31 02:40:00,73.76,51.4,53.8,59.2,56.71
2025-05-31 03:00:00,77.11,50.6,52.0,56.4,56.37
2025-06-11 11:13:05,630 - sigicom_noise_uploader - INFO - Connecting to ftp.eagle.io with frog-moon-voice
2025-06-11 11:13:07,630 - sigicom_noise_uploader - INFO - 226 Transfer complete for STOR device_data.csv
2025-06-11 11:13:07,634 - sigicom_noise_uploader - DEBUG - Requesting search url: https://sigicom.infralogin.com/api/v1/sensor/116946/search
2025-06-11 11:13:07,634 - sigicom_noise_uploader - DEBUG - {'datetime_from': '2025-05-31 03:00', 'datetime_to': '2025-05-31 08:00', 'data_types': {'transient': False, 'interval': True}, 'aggregator': 1, 'timezone': 'America/New_York'}
2025-06-11 11:13:08,101 - sigicom_noise_uploader - INFO - Requesting data from url: https://sigicom.infralogin.com/api/v1/sensor/116946/search/e9b18143-3143-4768-9052-9218890ae960/data
2025-06-11 11:13:08,399 - sigicom_noise_uploader - DEBUG - datetime,LAS,L90,L50,L10,LAeq
2025-05-31 03:20:00,68.19,50.8,52.0,56.0,54.36
2025-05-31 03:40:00,71.69,51.2,52.2,56.8,54.94
2025-05-31 04:00:00,60.61,50.8,51.6,54.2,52.62
2025-05-31 04:20:00,64.95,50.4,51.2,55.0,53.2
2025-05-31 04:40:00,65.18,49.4,50.8,56.2,53.11
2025-05-31 05:00:00,66.9,48.4,49.2,53.2,52.02
2025-05-31 05:20:00,68.65,48.4,49.8,54.6,52.28
2025-05-31 05:40:00,76.43,49.2,50.4,55.4,56.11
2025-05-31 06:00:00,73.17,50.4,51.6,56.4,55.02
2025-05-31 06:20:00,68.52,50.4,51.8,56.4,54.33
2025-05-31 06:40:00,70.35,50.6,52.0,56.6,54.59
2025-05-31 07:00:00,74.68,51.0,52.8,58.0,57.29
2025-05-31 07:20:00,66.85,51.0,54.2,59.6,56.35
2025-05-31 07:40:00,70.9,51.4,53.2,59.0,56.24
2025-05-31 08:00:00,72.0,51.4,53.8,63.0,58.26
2025-06-11 11:13:08,400 - sigicom_noise_uploader - INFO - Connecting to ftp.eagle.io with frog-moon-voice
2025-06-11 11:15:22,106 - sigicom_noise_uploader - DEBUG - Requesting search url: https://sigicom.infralogin.com/api/v1/sensor/116946/search
2025-06-11 11:15:22,106 - sigicom_noise_uploader - DEBUG - {'datetime_from': '2025-05-28 00:00', 'datetime_to': '2025-05-30 00:00', 'data_types': {'transient': False, 'interval': True}, 'aggregator': 1, 'timezone': 'America/New_York'}
2025-06-11 11:15:22,572 - sigicom_noise_uploader - INFO - Requesting data from url: https://sigicom.infralogin.com/api/v1/sensor/116946/search/9c7c3d0a-6dc4-4f4a-9dd4-5c7c3619e319/data
2025-06-11 11:15:22,936 - sigicom_noise_uploader - DEBUG - datetime,LAS,L90,L50,L10,LAeq
2025-05-29 10:50:00,82.67,51.6,63.8,73.2,70.68
2025-05-29 10:51:00,88.97,60.2,73.0,80.8,77.45
2025-05-29 10:52:00,84.08,56.0,67.0,78.8,74.39
2025-05-29 10:53:00,72.18,48.4,56.2,64.2,60.89
2025-05-29 10:54:00,69.33,48.4,53.8,61.2,57.44
2025-05-29 10:55:00,65.69,46.8,52.6,58.2,55.52
2025-05-29 10:56:00,72.12,52.6,59.2,66.2,62.18
